,train_image_id_count,question_count,answer_count
4755,246988,how many trains are passing by each other on adjacent tracks,two
4756,557101,how many cows graze upon the large grassy field,three
4757,492580,how many clocks with different times are lined up vertically on a wall,five
4758,320616,how many way stop sign has the street sign on top,four
4759,211839,how many giraffes standing in a dry grassy field,two
4760,91160,"how many ducks are sitting in the pond , one on top of a nest",two
4761,343823,how many sheep stand in the field near a hill,five
4762,470738,how many people is standing on ski 's on a slope,three
4763,403305,how many people is sitting on the sidewalk with their feet on their skateboards,three
4764,350344,"how many young people are holding an iron man kite , waiting for their turn",three
4765,40737,how many men in a horse drawn cart on a street,two
4766,418373,how many traffic signs on a pole near trees,two
4767,494162,how many cows eat grass in a field under a big blue sky,five
4768,515006,how many white teddy bears with floral ribbons design,two
4769,349170,how many young men is sitting on a couch holding remotes,two
4770,488404,how many large pieces is person holding up of pastries in their hands,two
4771,308040,how many little dogs hiding in the pillows of a couch,two
4772,366382,how many suitcase is closed and standing other is open and except an empty plate is kept,one
4773,240976,how many motorcycles are parked close together in the lot,three
4774,127286,how many zebras grazing inside a fenced off area,two
4775,472452,how many men unload the pickup truck on grass,four
4776,9425,how many cups of food is containing various different foods,four
4777,21685,how many motorcycles sit parked side by side next to a closed off street,four
4778,474315,how many horses is running around in a fenced in area playing,four
4779,26028,how many clocks are arranged on top of a table,five
4780,119979,how many girl defends another while playing ultimate frisbee,one
4781,541702,how many people walking towards a plane on a runway,three
4782,439402,how many young men is playing a game involving a disc on grass,two
4783,89939,how many men is holding skateboards while posing for a picture,two
4784,510175,how many horses eating weeds from their feed box,two
4785,529503,how many people are riding on top of an elephant,two
4786,47734,how many male is doing skateboarding tricks outside in walkway,one
4787,532673,how many zebras are there standing beside each other,four
4788,311709,how many cows standing on a grassy field near trees,three
4789,526029,how many luggage bags packed and ready for travel,three
4790,190216,how many teddie bears are displayed in their clothing,two
4791,217186,how many people in a room is playing a video game,three
4792,299122,how many little kids is sitting in front of a pan filled with pizza,two
4793,72002,how many pictures show people on a white sidewalk,three
4794,37782,how many women is standing beside each other holding glasses,three
4795,31678,how many sheep out in an open field is eating straw,five
4796,541510,how many cows standing in some dirt in a pen,two
4797,91288,how many cars parked in the parking garage by a wall,three
4798,336897,how many people holding skiing gear on a snow-capped mountain,two
4799,286162,how many pillows does the bed have arranged at the head of it,four
4800,429776,how many chairs are there around the round table,seven
4801,431597,how many roses is the bottle containing on a flower bed,three
4802,415903,how many people are eating slices of pizza together,three
4803,272480,how many pictures of different rooms with many items,four
4804,385299,how many men in suites some flags and pillars,two
4805,470211,how many motorcycles are parked outside an open air bar,nine
4806,525612,how many engine airliner is flying through the partly cloudy sky,four
4807,130807,how many men are wearing baseball uniforms and holding baseball bats,two
4808,566368,how many channel selectors that have green and red buttons a huge round button and numeral numbers,ten
4809,352945,how many giraffes walk across the savannah with trees in the background,four
4810,102432,how many leg does the man on the beach raise as he throws a frisbee,one
4811,174500,how many pictures is showing a variety of different foods,four
4812,26702,how many giraffes is walking down a path near some dead trees,two
4813,246181,how many planes are parked beside each other on the lot,three
4814,260430,how many men is skating on snow while they are wearing warm clothes,four
4815,479886,how many giraffes stand in the group inside their enclosure,four
4816,358965,"how many people in the ocean , some swimming , some holding surfboards",five
4817,104594,how many fried vegetable cakes does this meal have on it,four
4818,352191,how many zebras is walking through a dry grassy field,four
4819,507278,how many sheep grazing from a feeder in front of a cabin,two
4820,191156,"how many cats are crouched in the refrigerator , among food",two
4821,172492,how many kites fly through the air on a partly cloudy day,five
4822,265277,how many lights are shining over the airplanes parked at an airport,four
4823,234452,how many vases on a table with flowers in them,three
4824,414002,how many people look at an open box with a cake inside,four
4825,370383,how many women at a table eating and drinking beer,three
4826,125298,how many pink suitcases standing upright in front of windows,three
4827,223203,how many dog on the leash and another dog on the street,one
4828,191298,how many sheep is standing and eating from the tree,eight
4829,518764,how many friends are playing video games together,three
4830,23976,how many elephants of different ages standing side by side,three
4831,281371,how many dozen clear glazed brown donuts in box,one
4832,224699,how many different pictures of the same tv screen,six
4833,382342,how many person on the scooter is riding through the skate park,one
4834,548393,how many fancy donuts are ready to be eaten,six
4835,155954,how many children is sitting sideways on a bench posing for a portrait,two
4836,566427,how many stuffed animals are there on a couch,six
4837,152505,how many people is walking a dog in the snow,three
4838,64520,how many horses grazing on a grassy mountain side,five
4839,128615,how many baseball player slides on the ground to the base as the other looks to be trying to catch a ball,one
4840,518157,how many people standing on a sidewalk in a city,four
4841,551575,how many men is posing in front of the ocean some with surfboards in hand,six
4842,406938,how many people are floating in an inflatable boat,two
4843,401846,how many surfers at the beach is walking into the waves,two
4844,91547,how many birds are resting on the barrier by a water park,two
4845,428164,how many parts are here of the action as a little girl throws a frisbee,three
4846,155543,how many guys at a skate part is having fun,two
4847,169448,how many trucks parked behind each other near a building,five
4848,58106,how many baby elephants play together in the water,two
4849,73823,how many parking meters covered in the pile of snow,two
4850,370383,how many women enjoy lunch and beer in a sunny outside eatery,three
4851,549599,how many women are sitting on the bench on concrete,four
4852,103673,how many monkeys hold bananas peels sitting on a fence,three
4853,236406,"how many zebra is lying down side view with head up angle toward camera and the back view of two other zebras standing behind it and a few feet apart from each other , with wall behind and tree",one
4854,48710,how many twin beds are there in a hotel room,two
4855,421630,how many paddle surfers on surf boards is paddling and riding a small wave,three
4856,151352,how many guys cross country skiing through the snow,five
4857,430257,how many women in pink and red sari 's are looking at each other 's cell phones,four
4858,363217,how many beds turned down with white sheets and a bright light between them,two
4859,351566,how many cat is in the foreground and staring at the camera while the other cat sleeps in the background,one
4860,85252,how many people riding on a jet ski in a body of water,two
4861,566670,how many images make the collage of windows and street signs,four
4862,492198,how many people on the ocean wind sailing and parasailing,two
4863,557987,how many vases with colorful flowers sit in a window sill,two
4864,58831,how many women speak with each other while a man takes their picture at a sporting event,two
4865,313526,how many people with helmets and pads on skateboards,two
4866,463470,how many way stop sign is mounted to the pole,four
4867,456245,how many people in a shallow boat moving along the water,four
4868,407063,how many giraffes on a dirt ground with rocks in the background,two
4869,542313,how many people is standing outside tend to an elephant,three
4870,342092,how many planes parked next to the runway on the grass,two
4871,501673,how many zebra grazing in a field near a raised observation platform,two
4872,363488,how many giraffe standing in an enclosure at the zoo next to a tree,two
4873,39987,how many carrots are there sitting on a cutting board next to a knife,four
4874,467081,how many button is pushing on the remote,one
4875,80562,how many photos of stuffed animals that are on purses,four
4876,577421,how many people is riding horses jumping over a log,two
4877,250241,how many jets are flying in the formation in a blue sky,six
4878,165868,how many small chairs are perhaps at the table there for a special tea party,two
4879,154600,how many men are in the water carrying surf boards,three
4880,33902,how many small young elephants are standing near the pool of water,two
4881,410126,how many foot is on the ground and one is on the skateboard,one
4882,468243,how many people raising glasses in a toast at a winery,three
4883,90582,how many people is standing in a hallway looking at the camera,two
4884,403521,how many clocks in a picture hung up on the wall on a building,four
4885,495969,how many baseball player standing on the baseball field is looking off into the distance while another holds a bat and adjusts something on the ground,one
4886,575574,how many men is trying to grab a flying frisbee,four
4887,471647,how many boy is sitting while another boy is standing in their living room,one
4888,564781,how many story building is next to the street,two
4889,88097,how many giraffes are there peeking out from the trees,four
4890,7396,"how many trains is emerging from an enclosed , dark station",two
4891,39043,how many suspended lights does the bathroom mirror have on the sides of it,six
4892,425069,how many children are standing next to the young cow,three
4893,173987,how many dogs is running together in a field of grass,three
4894,506640,how many zebras grazing the grass next to a body of water,three
4895,486187,how many bottle caps is laying in front of a phone,nine
4896,562,how many toothbrushes are in the clear glass cup,three
4897,202829,how many trays of different kinds of sweets with prices,four
4898,186933,how many chefs in a kitchen is smiling with their finished pizza,two
4899,341087,how many elderly people are standing by fruit in a super market,three
4900,311637,how many cows in a grassy area inside of a wire fence,five
4901,517430,how many men near a glider with an engine hoist up front,four
4902,45524,how many young adults is playing a game on a court,four
4903,505477,how many snow skiers are bending over and working on their skis,six
4904,479855,how many gentleman in uniform is cutting a celebratory cake,two
4905,10733,how many zebra stands guard while the other eats on the savannah,one
4906,252025,how many giraffes are there walking in a row,three
4907,79901,how many open books are seen sitting on the carpet,two
4908,550353,how many postage boxes are stacked on the computer desk,four
4909,206001,how many airplanes have smoke trailing from the back as they fly upwards,seven
4910,8300,how many giraffes standing in the shade on a sunny day,four
4911,529353,how many giraffe standing in an open field together,three
4912,125586,how many zebras are there out in a field eating,three
4913,53999,how many zebras playing with each other by some trees,two
4914,40455,how many brown birds stand on the wooden structure,five
4915,325821,how many small pizzas does the wooden table have on it,four
4916,439650,how many little girls is sitting on bench in the sand,two
4917,209921,how many computer monitors with one key board and mouse,two
4918,342049,how many men is getting ready to play a game of frisbee,four
4919,517579,how many policemen on horses on a city street,three
4920,345728,how many seagull is flying over ocean on a clear day,one
4921,133456,how many sheep is laying in the rocky field under the blue sky,six
4922,141207,how many buses is sitting parked beside each other near a fence,three
4923,249921,how many zebras on a green plain with bushes,two
4924,298956,how many giraffes is eating from a basket up on a pole,two
4925,502116,how many police officers ride down the street on horses,two
4926,206102,how many people in a kitchen is playing musical instruments,three
4927,233642,how many photographs of kids and woman is preparing food in a kitchen,four
4928,23551,how many men smile as they pose for a picture at their table,two
4929,438864,how many teenage boys skateboarding on a ramp at a skate park,four
4930,544933,how many people is posing for a photo with a horse brush in hand,two
4931,500390,how many children in the middle of a soccer game,three
4932,551900,how many signs are there together pointing different directions,four
4933,181697,how many zebra eating hay outside in a zoo,two
4934,53601,how many boys is sitting down while eating some hot dogs,two
4935,273887,how many loaded hotdogs surrounding the tray of cheese fries setting on a round table,five
4936,73922,how many birds perched on the branch eating fruit,two
4937,175734,how many women is wearing uniforms working in an industrial facility,three
4938,229896,how many men is using a knife to cut a cake,four
4939,443308,how many bears are in the zoo habitat,two
4940,170428,how many zebras in distance standing in grass in front of trees,three
4941,557678,how many flat screen computer monitors sitting on the desk,three
4942,308621,how many cows eat grass from a lawn near a city sidewalk,two
4943,337164,how many little girl brushing another little girls hair,one
4944,486825,how many giraffes gather beside the fence inside an enclosure,four
4945,387124,how many people with their backs turned away from the camera on a bike,two
4946,90570,"how many people in a food truck , one is looking at an order",two
4947,185663,how many women walking towards a store with umbrellas,two
4948,549042,how many elephant is there left outside,one
4949,159472,how many young kids is having fun at a local skate park,three
4950,197850,how many zebras is wandering in front of some trees,five
4951,207317,how many woman on a bench bends over to pick something up,one
4952,326731,how many giraffes standing in front of a rocky wall in the grass,four
4953,313532,how many gentlemen playing baseball one with white short kicking the ball,three
4954,465347,how many polar bear standing on its hind legs in front of a second polar bear,one
4955,337509,how many sheep in grassy area next to fence,four
4956,299066,how many cats eat from piles of food left on the street,two
4957,444014,how many men on the beach with a surf board and boogie board,three
4958,41442,how many people is riding a motor cycle in the mud,two
4959,427805,how many glass vases one with red flowers,three
4960,24073,how many men with two boys that are on surfboards in the ocean,two
4961,499918,how many horse graze in the pasture near the white house,three
4962,346274,how many men are jumping up at the same time to catch the frisbee,two
4963,174238,how many giraffes walk with trees and blue sky in the background,four
4964,117871,how many people is playing frisbee in a clearing surrounded by trees,three
4965,444651,how many sheep is standing next to each other in a field,five
4966,363202,how many women are cutting the heart shaped cake together,two
4967,20701,how many zebras are there with their faces in the ground,two
4968,543797,how many different colored lambs are standing closely together,three
4969,237715,how many horses are galloping closely through the field,three
4970,81397,how many yellow flower is the small vase holding,one
4971,180324,how many birds are there sitting on the fence,two
4972,367869,how many guys is posing on a beach in the sun,three
4973,419310,how many people are paddling on the small boat in the sea,two
4974,438300,how many people is walking through the snow while talking,five
4975,324403,how many stacks of white suitcases with a hat on one and white shoes nearby,three
4976,331613,how many surfers on the sand is looking out to the water at dawn,two
4977,549898,how many motorcycle policemen are on an empty freeway,two
4978,236507,how many skateboards is getting ready to ride downhill on their skateboards,two
4979,255522,how many people is sitting at a table drinking wine in a restaurant,five
4980,563658,how many white trucks on the road near a stop sign,two
4981,238427,how many skier head toward slopes on a overcast day,three
4982,561545,how many sandwiches on rolls fills up a plate,nine
4983,318006,how many snowboards that are lined up next to each other,five
4984,268209,how many woman is sitting on top of horses in the great outdoors,two
4985,372829,how many young boys are sitting their playing with a kite,three
4986,154496,how many friends kick around the soccer ball in a dusty field,three
4987,312671,how many adults sit around the table with three boxes of pizza,five
4988,385339,how many forks does the hot dog on a plate have stuck in it,two
4989,223932,how many cats playing with trash in the floor,two
4990,238982,how many police officer on horseback near another on a motorcycle in a street,one
4991,97795,how many people are drinking out of the wine glasses,two
4992,421502,how many cows on a large field of green grass,two
4993,182706,how many horses is pulling an old fashioned style carriage down an urban street,two
4994,17997,how many adult giraffes in a zoo like enclosure,three
4995,578056,how many men are standing next to an old airplane while one person sits in the cockpit,four
4996,76244,how many giraffe standing next to a herd of deer,two
4997,30519,how many large trucks are painted orange and white,four
4998,188552,how many elephants are lined up with people holding flags on their backs,four
4999,472429,how many small children standing in the snow holding their skis,two
5000,170980,how many red graduation teddy bears lined up in the row,six
5001,15496,"how many people stand on skis , turning toward the camera",two
5002,16509,how many arm does the tennis player hold to his chest while preparing a hit with the other,one
5003,458025,how many dirt bike riders riding on a trail with water on it,three
5004,476888,how many people are standing together wearing skiing equipment,five
5005,316229,how many suitcases is sitting side by side next to a wall,two
5006,183372,how many people in a living room is playing video games,four
5007,431376,how many red buses parked in the stationary position,two
5008,576902,how many giraffe standing next to each other.in a barn,two
5009,235843,how many small white dogs on a small coach is looking at the floor,two
5010,348794,how many elephants are there taking people for a rides,three
5011,563779,how many people is sitting on a motorcycle watching a sunset at the beach,two
5012,301558,how many men pose for the camera at a picturesque ski slope,three
5013,318122,how many lone motor cycles standing side by side,two
5014,112295,how many cows graze in the steep mountainside pasture,five
5015,33091,how many baseball players standing on a field with bats in their hands,two
5016,31604,how many turn way only sign in the middle of the road,one
5017,487948,how many people is sitting in a row on a bench,four
5018,318251,how many glasses of red wine lined up together,five
5019,386601,how many men are there that are posing for a picture together,two
5020,124652,how many small images are there of a skateboarder doing tricks at a skate park,six
5021,553336,how many young men are running near the flying frisbee,three
5022,282310,how many baseball players playing baseball on a field,two
5023,117636,how many women is sitting at a table together eating food,three
5024,441972,how many horses is pulling a carriage with tourists on board,two
5025,527533,how many pizzas cut up in slices on a big table,six
5026,242606,how many skateboarders is going down a sidewalk and some grass,two
5027,439926,how many baseball players stand on the baseball field,three
5028,555722,how many motorcycle riders some dry trees and a few green trees,three
5029,312205,how many zebras are standing in the grassy field,four
5030,554842,how many people is standing at a bar holding glasses,two
5031,546046,how many large red double decker buses is surrounding a blue double decker bus,two
5032,371134,how many jet on the runway is waiting to take off while another jet is in final approach of landing on the next runway,one
5033,579095,how many cows is man pulling down a city street on a leash,two
5034,100865,how many men playing tennis on a blue court,two
5035,539139,how many fighter jets parked on the tarmac with workers around them,two
5036,14677,how many skiers move on a slope in front of a forest,three
5037,388391,how many birds sit on opposite sides of a bench in a field,two
5038,54555,how many motorcyclists racing on motorcycles on a race track,two
5039,473922,how many buses lined up in the parking lot,four
5040,331186,how many photographs of a person is doing tricks on a skateboard,three
5041,277200,how many men is sitting on a surfboard while another man walks by,two
5042,410155,how many men look on as the fifth man describes what is going on,four
5043,394653,how many women hold tennis rackets and look surprised,two
5044,386964,how many apples on a table and one is cut up,five
5045,127540,how many different color giraffes standing together near the tree,two
5046,158053,how many airplanes are on the large airport runway,two
5047,93579,how many men are all holding tennis rackets,four
5048,321389,how many soccer teams playing soccer in a stadium,two
5049,268921,how many jet fighters is passing by in the air in formation,four
5050,271574,how many separate chickens is sitting near on or around a bench,five
5051,523995,how many judges is sitting at a long table watching an event,three
5052,466845,how many sheep with their noses up against a fence,three
5053,552681,how many brown elephants are in an enclosure by a fence,four
5054,233873,how many skateboards are lined up on the wooden wall,six
5055,545351,how many people on skies stand on a snowy mountain as the sun sits on the horizon,two
5056,547307,how many men kiss each other on the lips,two
5057,44977,how many large orange balloon sits on the grass while a second hovers in the air,one
5058,331291,how many brown horses standing on an ocean beach,five
5059,378710,how many white urinals are lined up along the wall,four
5060,274499,how many people is wearing scout uniforms stand at a bench with a laptop on it and in front of a green flag with a symbol,two
5061,18792,how many elephants walking around some bushes and trees,three
5062,249988,how many men standing on a street corner of a european city,two
5063,79077,how many rowing teams are racing on the lake at the event,six
5064,575955,how many men are there that are using urinals,three
5065,408484,how many boys are standing around the game apparatus with an adult,four
5066,367357,how many friends sit and talk while waiting for the train,three
5067,393661,how many standing do an enclosed pen with three girraffe while the other two laying down,one
5068,158207,how many skiers are shown silhouetted on the ski slope,six
5069,446971,how many people is walking side by side with two of them pulling luggage on an empty street,three
5070,379518,how many giraffes in a fenced in enclosure next to a wooded area,two
5071,208095,how many surfers is observing another surfer ride his board,five
5072,544260,how many sheep stand on the grassy bank next to water,three
5073,19929,how many beds covered with the lot of things in a bedroom,two
5074,171649,how many women walking in the rain in a city,three
5075,112992,how many people are cutting into the yellow dinosaur cake,three
5076,468845,how many slices does the basket have of bread on it,five
5077,153162,how many oranges in a small bowl from straight overhead,four
5078,557490,how many young adults are gathered in the kitchen together,five
5079,381485,how many different types of cellphones on a wood table,four
5080,527073,"how many teddy bears sit in the red , plastic wagon",seven
5081,416684,how many furry horned animals graze in an empty field near some trees,two
5082,238399,how many tennis players are shaking hands on a court,two
5083,231601,how many goats is sitting next to each other on a rock formation,three
5084,125352,how many workers with safety vests on one is driving a tow motor,three
5085,171185,how many giraffes standing in a dry grassy field,three
5086,121556,how many people standing on a tennis court with ball in the air,two
5087,546218,how many nearly empty wine glasses sit on the table,five
5088,248645,how many slices of white pizza is sitting on a pan,four
5089,17696,how many skiers go up the ramp single tile and turn as they come off of it,six
5090,573704,how many men are all holding baseball bats,three
5091,60117,how many sheep are sitting on the ground resting,four
5092,303144,how many people is sitting in a auditorium style class with open mac laptops,four
5093,27742,how many people standing around a table with cups of coffee,five
5094,378566,how many benches sit by the water at sunset,two
5095,89598,how many young boys is playing a doubles tennis match,two
5096,297851,how many young giraffes is the person photographing in a barn,two
5097,446901,how many beach-goers on the shoreline of the beach,five
5098,69777,how many sheep grazing in a open snow pack,four
5099,223474,how many plates of dessert truffles sit on a table,four
5100,280257,how many zebras turned so that their back sides are towards the viewer,three
5101,252314,how many oranges is the white bowl containing on a counter,six
5102,484912,how many girls walking with umbrellas on the sidewalk,two
5103,411517,how many women naked is holding two hot dogs,two
5104,146317,how many double-decker buses sit parked at the edge of a building,three
5105,99498,how many older model cell phones are there clustered together,five
5106,475768,how many elephants reflected in the pool of water,two
5107,313285,how many lady is wearing a tunic top is standing alongside while another in an apron prepares food,one
5108,218302,how many horses enjoy eating fresh grass with one another,two
5109,330598,how many snowboarders are airborne while the fifth is on the slope in the background,four
5110,103251,"how many toddlers is eating , smile up at a camera",two
5111,99066,how many fighter jets fly in the tight formation,six
5112,458533,how many elephants together is standing on the dry plain,two
5113,176947,how many small children is there a woman bathing,two
5114,46322,how many men is standing across from one another eating a hotdog,two
5115,280971,how many bedroom apartment is for rent for $ 1650 per month,one
5116,22890,how many identical beds does the room feature with stools at the end,two
5117,392657,how many young children playing with each other on a bed,two
5118,480947,how many women play soccer dressed in winter clothes,four
5119,510663,how many people riding horses at the beach on a cloudy day,four
5120,31678,how many sheep grazing on dried grass in a field,five
5121,484761,how many small airplanes fly low in the sky,four
5122,503949,how many zebras in an exhibit outside next to some rocks,three
5123,227743,"how many computers on a desk in an office , and three people is working on three of the computers",five
5124,253796,how many cute giraffes stop to say hello at the zoo,two
5125,489900,how many flags is flying on a flagstaff in front of a building,two
5126,367120,how many dogs lounge on a wooden outdoor bench,two
5127,19096,how many people are walking in the snow with boards,four
5128,572061,how many children playing on boogie boards in the ocean,three
5129,495931,how many people sit on the pier at a lake,two
5130,525180,how many men is preparing food in a commercial kitchen,three
5131,560083,how many men stand in front of a private plane,two
5132,568597,how many older women playing video games with each other,two
5133,100253,how many men on top of four elephants in a field,four
5134,339501,how many standing skiers viewing the distant mountain range,five
5135,149763,how many giraffes are standing by the fence,five
5136,149915,how many birds standing near the edge of a body of water,two
5137,171090,how many zebras are standing in the grassy field,three
5138,525180,how many men is preparing food in a professional metallic kitchen,three
5139,485894,how many pictures are hanging on the wall of the bathroom,two
5140,455959,how many people are wearing skies on lot of snow,four
5141,525180,how many men are working in the commercial kitchen cleaning and preparing food,three
5142,131366,how many pretty ladies standing next to each other,four
5143,449238,how many men pose with drinks during a party,two
5144,323056,how many penguin leaves the group to investigate a teddy bear,one
5145,548791,how many cages in a store with birds in them,four
5146,416643,how many horses walking behind each other in a field,four
5147,554351,how many pieces of abandoned brown luggage on the ground,four
5148,10015,how many snow skiers are coming down the hill,three
5149,428995,how many lit candles are there on the home made birthday cake,five
5150,576634,how many men pose while holding the long wooden surfboard,four
5151,44083,how many cakes wrapped together on the dining table,three
5152,163297,how many children on the floor with toothbrushes in their mouths,two
5153,245946,how many giraffes does the woman feed in a fenced area,two
5154,231280,how many rock has another road sign on it,one
5155,425292,how many cows are in the field of green grass,five
5156,100253,how many men in cold weather gear sitting atop four elephants,four
5157,104098,how many young zebras appear to pose in front of a bush at the zoo,three
5158,101694,how many boats are out on the ocean water,three
5159,537198,how many people are cooking in the small kitchen,two
5160,10624,how many young males are windsurfing in the ocean,two
5161,196377,how many men are holding video game controllers,two
5162,117114,how many woman wears the bonnet and another holds an umbrella to protect themselves from the heat,one
5163,195600,how many giraffes are walking around their pen in the dirt,two
5164,424658,how many cows in a field of green grass with a sky baclground,two
5165,183594,how many lady 's looking at the bananas at an open market,two
5166,27665,how many giraffes is eating on trees while on giraffe is walking,two
5167,50827,how many white paper plates each have a special pizza slice on them,three
5168,339501,how many people are standing at the top of mountain with skis on looking down,five
5169,286482,how many different suitcases three brown and one green,four
5170,286482,how many travelling bag put on each other on the floor,four
5171,259316,how many motorcycles that are parked out in the dessert,three
5172,201903,how many wheeled truck on the gravel side of the road,three
5173,524983,how many different working propellers does the antique airplane have,four
5174,357635,how many different style ties are hanging up in the closet,six
5175,484835,how many lights that are on inside of a bathroom near a sink,two
5176,470621,how many children standing behind a little girl with a bat in her hands,three
5177,67742,how many horses standing in a grassy field with flowers,three
5178,391926,how many story boat is floating in a lake surrounded by mountains,two
5179,6747,how many people are sharing the pizza and grinning,three
5180,555473,how many people paddle is boarding in water surrounded by cliffs,five
5181,443916,how many large stuffed bears are sitting on chairs in a room decorated for halloween,two
5182,368706,how many mice are there set up in front of a computer,four
5183,572362,how many people is walking down the road under a yellow umbrella,two
5184,488060,how many buckets in a room with tile walls,three
5185,231502,how many bananas is laying on the ground near two people 's feet,three
5186,83014,how many bowls of dairy products are sitting on a table,three
5187,328995,how many course meal atop a colorful table cloth,six
5188,205392,how many bikers in a busy street is riding in front of a bus,three
5189,279920,how many giraffe are standing beside the tree near a cement trail,five
5190,441504,how many children are waiting for the subway car,three
5191,40987,how many young boys is watching a catcher catch balls,three
5192,378626,how many boys with uniforms on playing soccer,two
5193,132310,how many people is dining out in a restaurant setting,four
5194,136962,how many hotdogs topped with tomatoes sitting on a white plate,three
5195,142847,how many men are standing outside by the bus,three
5196,237716,how many airplanes sit at an airport during a smoggy day,three
5197,449852,how many little girls is laying in bed reading books,two
5198,212690,how many white toilets is sitting next to each other in front of a brick building,three
5199,542255,how many pieces of blue pottery is sitting on a table,three
5200,389133,how many skiers are there moving quickly down a slope,two
5201,220037,how many women seated at the restaurant bench smiling for the camera,two
5202,198671,how many people are standing near the elephant walking through the river,four
5203,440592,how many baseball player throws the ball to another player,one
5204,382069,how many boy on the skateboard and another on a bike,one
5205,383172,how many horses are standing together in the pen,two
5206,15400,how many old trucks parked on the street with a commercial building with garage doors in the rear,two
5207,173150,how many donuts on a plate on a table,three
5208,157125,how many boys sit on the dock and talk on their phones,four
5209,127926,how many people are standing around the machine and laughing,three
5210,330729,how many horses is standing next to a river with tall grass behind them,two
5211,168453,how many people are enjoying their time on a beach,seven
5212,44138,how many computer is the man using while three other monitors are also turned on,one
5213,117455,how many clear jars with yellow flowers is sitting on a bench,five
5214,348951,how many zebra in the wild with one on its ' back,four
5215,475177,how many adult men is playing a video game in a house,two
5216,441425,how many images of various laptops open and partially open,four
5217,329629,how many white sheep eating some vegetables on the grass,three
5218,331518,how many boy is getting ready to throw the frisbee to another boy,one
5219,38986,how many skateboarder is jumping over the second after coming off of a ramp,one
5220,625,how many people in a grass field is reaching for a frisbee in the air,three
5221,504259,how many sheep is standing and another sheep is sitting down,one
5222,42339,"how many women is wearing bathing suits , skis and snowshoes walk across an icy lake",four
5223,408846,how many horses pull the carriage carrying people in a parade,four
5224,396330,how many young men in street clothes standing on a basketball court,four
5225,278414,how many zebras in a field next to rocks,two
5226,250706,how many goats are climbing up the brown mountain,three
5227,486628,how many people is sitting in front of a yellow building with a motorcycle,six
5228,303221,how many children brush their teeth beside a christmas tree,two
5229,271592,how many cars do the little tourist train pulling of passengers,three
5230,80782,how many giraffe standing next to a rock mountain,two
5231,295315,how many cows is laying in a medow un the hill,three
5232,416652,how many yaks are out in the grassy meadow,two
5233,119714,how many guys are bonding and share eats together,four
5234,31923,how many people is using an umbrella during a rainy day,three
5235,259248,how many ducks stand on the beach facing the water,three
5236,22142,how many birds are there sitting in a tree besides each other,two
5237,367259,how many children are under an umbrella at a table,three
5238,50827,how many slides of pizza on paper plates sit close together,three
5239,41713,how many giraffe is eating while the other giraffe watches,one
5240,205564,how many little boys playing with a yellow bat,two
5241,34855,how many vases do wooden mantle holding of flowers and a picture,two
5242,54541,how many wine bottles are shown sitting on the table with glasses,three
5243,351719,how many cakes are there on a red table,two
5244,395432,how many giraffes are standing next to the wall,two
5245,280778,how many red double decker buses are driving down the road,two
5246,499033,how many different flowers does the vase hold while on the shelf,two
5247,131074,how many beds is sitting inside of a hotel room next to a lamp,two
5248,255443,how many women stretching and is getting ready to play tennis,two
5249,318967,how many smiling kids is standing in the snow holding skis,two
5250,170309,how many luggage cases are there sitting behind two backpacks,two
5251,554561,how many boy tries to block another while playing frisbee,one
5252,546242,how many blue metal benches on an empty train platform,four
5253,414747,how many men is standing together while one fixes his bow tie,two
5254,340038,how many guys is walking on the beach carrying their surf boards,two
5255,100253,how many elephants is standing next to each other with people sitting on them and one elephant with grass in its trunk,four
5256,103575,"how many people standing in a row , one holding fruit , one holding a sign and one smiling",three
5257,561818,how many giraffes lay side by side in the grass,two
5258,405520,how many smiling women hold the cake and a box of cupcakes,two
5259,512503,how many men speaking to each other in a lobby,two
5260,423231,how many planes is flying in a v formation in a blue sky,seven
5261,67082,how many cows meander around the meadow and one scratches his face on an old brick structure,five
5262,520472,how many glasses with wine in them on a brown table,two
5263,250706,how many shorn lambs climbing the rough rocky hillside,three
5264,286724,"how many elephants is standing together in a wild , grassy area",three
5265,184697,how many professional soccer players are going after the soccer ball,three
5266,50820,how many children fly kites in a field surrounded by trees,two
5267,254009,how many giraffes grazing from a tree in a grassy field,three
5268,117973,how many men on cellphones is standing above a river,two
5269,330729,how many horses are standing beside the river,two
5270,328064,how many little girls playing with an umbrella on a bed,two
5271,227012,how many men on the street is looking at a cell phone,two
5272,335524,how many women are standing in the snow together with ski poles,three
5273,157133,how many men in wetsuits is standing holding three surfboards in a parking lot,three
5274,402407,how many persons in the ground one is holding baseball bat,three
5275,73650,how many train is there at the station,seven
5276,534593,how many suitcases is sitting on the pavement in black and white,three
5277,141414,how many giraffes is standing in a field 2 are facing forwards,four
5278,185579,how many planes narrowly pass each other in the sky,four
5279,541532,how many traffic lights is hanging from a wire in the air,two
5280,120259,how many people standing next to an elephant,two
5281,355398,how many hand does the tennis player have up to throw the ball and the other hand is back to hit the tennis ball over the net,one
5282,545145,how many men in a kitchen is serving and preparing food,two
5283,335703,how many bench inside is there only of this large park,one
5284,377251,how many trays of pizzas with various bowls of vegetables,two
5285,266360,how many brown teddy bear holding another brown teddy bear,one
5286,74078,how many sitting couches is circling a fireplace on a hard wood floor,three
